total,untranslated,needReview,translated,approved,rejected,translatedOnly,fuzzy,unit,locale,lastTranslated,project,version/iteration
1302,1302,0,0,0,0,0,0,MESSAGE,is-IS,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,is-IS,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-JO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-JO,,peertube,develop
1302,312,0,990,0,0,990,0,MESSAGE,gd,24/05/19 18:32 by gunchleoc,peertube,develop
5245,1681,0,3564,0,0,3564,0,WORD,gd,24/05/19 18:32 by gunchleoc,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ro-MD,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ro-MD,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ff-CM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ff-CM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sq-MK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sq-MK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,nl-CW,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,nl-CW,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-HK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-HK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,chr-US,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,chr-US,,peertube,develop
1302,600,0,702,0,0,702,0,MESSAGE,ca-ES,06/09/18 10:52 by spla,peertube,develop
5245,2968,0,2277,0,0,2277,0,WORD,ca-ES,06/09/18 10:52 by spla,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sr-Latn,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sr-Latn,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,so-SO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,so-SO,,peertube,develop
1302,673,0,629,0,0,629,0,MESSAGE,ar-001,11/03/19 07:17 by abidin24,peertube,develop
5245,3710,0,1535,0,0,1535,0,WORD,ar-001,11/03/19 07:17 by abidin24,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-KM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-KM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-001,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-001,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,uz-Latn,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,uz-Latn,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-IE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-IE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-419,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-419,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sr-Cyrl-ME,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sr-Cyrl-ME,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fur-IT,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fur-IT,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,pt-TL,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,pt-TL,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-LB,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-LB,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,lu-CD,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,lu-CD,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-KW,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-KW,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,dje-NE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,dje-NE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ca-FR,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ca-FR,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-ER,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-ER,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,vai-Vaii-LR,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,vai-Vaii-LR,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,as-IN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,as-IN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,kam-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,kam-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,os-RU,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,os-RU,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fo-FO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fo-FO,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ms-MY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ms-MY,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,pt-ST,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,pt-ST,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-MA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-MA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-FJ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-FJ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,twq-NE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,twq-NE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-FI,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-FI,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-FK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-FK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-FM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-FM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,teo-UG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,teo-UG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,se-SE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,se-SE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ewo-CM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ewo-CM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-LY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-LY,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,rw-RW,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,rw-RW,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-MR,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-MR,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,om-ET,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,om-ET,,peertube,develop
1302,174,0,1128,0,0,1128,0,MESSAGE,en-GB,14/03/19 14:37 by laufor,peertube,develop
5245,911,0,4334,0,0,4334,0,WORD,en-GB,14/03/19 14:37 by laufor,peertube,develop
1302,271,0,1031,0,0,1031,0,MESSAGE,zh-Hans-CN,26/10/18 16:19 by sercom_kc,peertube,develop
5245,1481,0,3764,0,0,3764,0,WORD,zh-Hans-CN,26/10/18 16:19 by sercom_kc,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-GD,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-GD,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-GG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-GG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,it-CH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,it-CH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,kok-IN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,kok-IN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,vai-Latn-LR,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,vai-Latn-LR,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ii-CN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ii-CN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-ER,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-ER,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CY,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CX,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CX,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fo-DK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fo-DK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,rof-TZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,rof-TZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-UY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-UY,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-US,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-US,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-DE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-DE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-DG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-DG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,kea-CV,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,kea-CV,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-DK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-DK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-DM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-DM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,om-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,om-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,mer-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,mer-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-VE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-VE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ca-AD,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ca-AD,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,naq-NA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,naq-NA,,peertube,develop
1302,873,1,428,0,0,428,1,MESSAGE,da-DK,09/06/19 19:35 by autom,peertube,develop
5245,4503,1,741,0,0,741,1,WORD,da-DK,09/06/19 19:35 by autom,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ur-PK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ur-PK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-AG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-AG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-AI,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-AI,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,he-IL,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,he-IL,,peertube,develop
1302,318,0,984,0,0,984,0,MESSAGE,el-GR,14/06/19 13:04 by lstamellos,peertube,develop
5245,1564,0,3681,0,0,3681,0,WORD,el-GR,14/06/19 13:04 by lstamellos,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ksf-CM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ksf-CM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-AS,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-AS,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ti-ET,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ti-ET,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-AU,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-AU,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-AT,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-AT,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ti-ER,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ti-ER,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,se-NO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,se-NO,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,zh-Hans,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,zh-Hans,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,zh-Hant,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,zh-Hant,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sbp-TZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sbp-TZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-SV,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-SV,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,zu-ZA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,zu-ZA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,mgh-MZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,mgh-MZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,da-GL,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,da-GL,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,to-TO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,to-TO,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BB,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BB,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-150,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-150,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,gd-GB,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,gd-GB,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,az-Latn-AZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,az-Latn-AZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BI,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BI,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,shi-Tfng-MA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,shi-Tfng-MA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BM,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BM,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sr-Cyrl-RS,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sr-Cyrl-RS,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-IL,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-IL,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BS,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BS,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,hr-BA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,hr-BA,,peertube,develop
1302,532,0,770,0,0,770,0,MESSAGE,pl-PL,18/02/19 23:10 by nin,peertube,develop
5245,2768,0,2477,0,0,2477,0,WORD,pl-PL,18/02/19 23:10 by nin,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-IQ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-IQ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BW,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BW,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-BZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-BZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,bs-Latn,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,bs-Latn,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,shi-Latn,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,shi-Latn,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ks-IN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ks-IN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,mt-MT,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,mt-MT,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ebu-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ebu-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,en-CC,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,en-CC,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-PY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-PY,,peertube,develop
1302,8,0,1294,0,0,1294,0,MESSAGE,oc,14/07/19 16:56 by quentin,peertube,develop
5245,135,0,5110,0,0,5110,0,WORD,oc,14/07/19 16:56 by quentin,peertube,develop
1302,1137,1,164,0,0,164,1,MESSAGE,lt-LT,17/06/19 16:24 by dhsets,peertube,develop
5245,4849,1,395,0,0,395,1,WORD,lt-LT,17/06/19 16:24 by dhsets,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,pa-Arab,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,pa-Arab,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,teo-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,teo-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,si-LK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,si-LK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-BH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-BH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,az-Latn,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,az-Latn,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ru-BY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ru-BY,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sv-FI,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sv-FI,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ms-SG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ms-SG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fr-YT,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fr-YT,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,nus-SS,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,nus-SS,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sw-CD,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sw-CD,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,dsb-DE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,dsb-DE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ps-AF,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ps-AF,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,th-TH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,th-TH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,br-FR,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,br-FR,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,bs-Cyrl-BA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,bs-Cyrl-BA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,uz-Latn-UZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,uz-Latn-UZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,kde-TZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,kde-TZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,nyn-UG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,nyn-UG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fr-VU,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fr-VU,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sr-Latn-RS,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sr-Latn-RS,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ta-IN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ta-IN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,luo-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,luo-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-DJ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-DJ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,el-CY,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,el-CY,,peertube,develop
1302,66,0,1236,0,0,1236,0,MESSAGE,nl-NL,14/06/19 12:09 by frankstrater,peertube,develop
5245,389,0,4856,0,0,4856,0,WORD,nl-NL,14/06/19 12:09 by frankstrater,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,mk-MK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,mk-MK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,mas-TZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,mas-TZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-DZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-DZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,smn-FI,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,smn-FI,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ce-RU,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ce-RU,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-PE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-PE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,hsb-DE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,hsb-DE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,rwk-TZ,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,rwk-TZ,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,tzm-MA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,tzm-MA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-PA,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-PA,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fil-PH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fil-PH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ki-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ki-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-EH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-EH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ro-RO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ro-RO,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ar-EG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ar-EG,,peertube,develop
1302,782,6,514,0,0,514,6,MESSAGE,jbo,20/05/19 04:47 by giqtaqisi,peertube,develop
5245,3988,15,1242,0,0,1242,15,WORD,jbo,20/05/19 04:47 by giqtaqisi,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,sq-XK,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,sq-XK,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-PH,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-PH,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,saq-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,saq-KE,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,es-PR,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,es-PR,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,yi-001,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,yi-001,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fr-WF,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fr-WF,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,xog-UG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,xog-UG,,peertube,develop
1302,1010,1,291,0,0,291,1,MESSAGE,fa-IR,27/09/18 10:23 by kousha,peertube,develop
5245,4704,1,540,0,0,540,1,WORD,fa-IR,27/09/18 10:23 by kousha,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,lg-UG,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,lg-UG,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,ml-IN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,ml-IN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,luy-KE,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,luy-KE,,peertube,develop
1302,268,23,1011,0,0,1011,23,MESSAGE,cs-CZ,16/07/19 20:25 by uranix,peertube,develop
5245,1630,58,3557,0,0,3557,58,WORD,cs-CZ,16/07/19 20:25 by uranix,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,fr-TN,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,fr-TN,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,vai-Latn,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,vai-Latn,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,pt-AO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,pt-AO,,peertube,develop
1302,1302,0,0,0,0,0,0,MESSAGE,nb-NO,,peertube,develop
5245,5245,0,0,0,0,0,0,WORD,nb-NO,,peertube,develop
